Easting	Northing	Elevation
679206.2400	4135718.0200	 9.6790
679206.2300	4135718.0300	 9.6990
679206.2200	4135718.0400	 9.6790
679206.2000	4135718.0500	 9.6790
679206.1900	4135718.0600	 9.6790
679206.1800	4135718.0700	 9.6790
679206.1700	4135718.0800	 9.6790
679206.1500	4135718.0800	 9.6790
679206.1300	4135718.0800	 9.6790
679206.1200	4135718.0900	 9.6790
679206.1000	4135718.0900	 9.6790
679206.0900	4135718.0900	 9.6790
679206.0700	4135718.0900	 9.6790
679206.0600	4135718.0900	 9.6790
679206.0400	4135718.0800	 9.6790
679206.0300	4135718.0800	 9.6790
679206.0100	4135718.0700	 9.6790
679206.0000	4135718.0700	 9.6790
679205.9800	4135718.0600	 9.6790
679205.9700	4135718.0700	 9.6790
679205.9500	4135718.0800	 9.6790
679205.9400	4135718.0900	 9.6790
679205.9200	4135718.1000	 9.6790
679205.9100	4135718.1100	 9.6790
679205.8900	4135718.1300	 9.6490
679205.8800	4135718.1200	 9.6490
679205.8600	4135718.1200	 9.6490
679205.8500	4135718.1200	 9.6490
679205.8300	4135718.1200	 9.6490
679205.8200	4135718.1200	 9.6490
679205.8000	4135718.1200	 9.6490
679205.7900	4135718.1300	 9.6490
679205.7700	4135718.1300	 9.6490
679205.7600	4135718.1400	 9.6490
679205.7400	4135718.1400	 9.6490
679205.7300	4135718.1500	 9.6490
679205.7100	4135718.1600	 9.6490
679205.6900	4135718.1600	 9.6190
679205.6800	4135718.1600	 9.6190
679205.6600	4135718.1500	 9.6190
679205.6400	4135718.1500	 9.6190
679205.6200	4135718.1500	 9.6190
679205.6000	4135718.1500	 9.6190
679205.5900	4135718.1500	 9.6490
679205.5700	4135718.1500	 9.6190
679205.5500	4135718.1500	 9.6190
679205.5300	4135718.1500	 9.6190
679205.5200	4135718.1500	 9.6190
679205.5000	4135718.1500	 9.5890
679205.4900	4135718.1400	 9.6190
679205.4700	4135718.1400	 9.6190
679205.4600	4135718.1300	 9.6190
679205.4400	4135718.1300	 9.6190
679205.4300	4135718.1300	 9.6190
679205.4100	4135718.1200	 9.6190
679205.4000	4135718.1200	 9.5890
679205.3800	4135718.1300	 9.6190
679205.3700	4135718.1300	 9.6190
679205.3500	4135718.1300	 9.5890
679205.3400	4135718.1400	 9.5890
679205.3200	4135718.1400	 9.5890
679205.3100	4135718.1400	 9.5590
679205.3000	4135718.1500	 9.5890
679205.2900	4135718.1500	 9.5890
679205.2800	4135718.1500	 9.5890
679205.2700	4135718.1600	 9.5590
679205.2500	4135718.1600	 9.5590
679205.2400	4135718.1600	 9.5590
679205.2200	4135718.1600	 9.5890
679205.2100	4135718.1600	 9.5890
679205.1900	4135718.1600	 9.5590
679205.1800	4135718.1600	 9.5590
679205.1600	4135718.1600	 9.5590
679205.1500	4135718.1600	 9.5590
679205.1300	4135718.1600	 9.5590
679205.1100	4135718.1700	 9.5590
679205.0900	4135718.1700	 9.5590
679205.0800	4135718.1700	 9.5590
679205.0600	4135718.1700	 9.5390
679205.0400	4135718.1800	 9.5590
679205.0300	4135718.1800	 9.5590
679205.0100	4135718.1800	 9.5390
679205.0000	4135718.1900	 9.5390
679204.9800	4135718.1900	 9.5590
679204.9700	4135718.1900	 9.5590
679204.9500	4135718.1900	 9.5590
679204.9400	4135718.1900	 9.5590
679204.9300	4135718.1900	 9.5590
679204.9100	4135718.1900	 9.5390
679204.9000	4135718.1900	 9.5590
679204.8800	4135718.1900	 9.5590
679204.8600	4135718.1900	 9.5390
679204.8500	4135718.2000	 9.5590
679204.8300	4135718.2100	 9.5590
679204.8100	4135718.2100	 9.5390
679204.7900	4135718.2200	 9.5390
679204.7800	4135718.2300	 9.5390
679204.7600	4135718.2400	 9.5390
679204.7500	4135718.2500	 9.5390
679204.7300	4135718.2600	 9.5590
679204.7200	4135718.2700	 9.5390
679204.7000	4135718.2800	 9.5390
679204.6900	4135718.2900	 9.5390
679204.6700	4135718.3000	 9.5390
679204.6500	4135718.3100	 9.5390
679204.6300	4135718.3200	 9.5390
679204.6100	4135718.3300	 9.5390
679204.6000	4135718.3300	 9.5390
679204.5800	4135718.3400	 9.5390
679204.5700	4135718.3500	 9.5390
679204.5600	4135718.3600	 9.5390
679204.5400	4135718.3600	 9.5390
679204.5300	4135718.3700	 9.5390
679204.5200	4135718.3700	 9.5390
679204.5100	4135718.3800	 9.5590
679204.4900	4135718.3900	 9.5390
679204.4800	4135718.4000	 9.5390
679204.4600	4135718.4100	 9.5390
679204.4500	4135718.4200	 9.5390
679204.4300	4135718.4300	 9.5390
679204.4200	4135718.4400	 9.5390
679204.4100	4135718.4500	 9.5390
679204.4000	4135718.4500	 9.5590
679204.3900	4135718.4600	 9.5390
679204.3800	4135718.4700	 9.5390
679204.3700	4135718.4800	 9.5590
679204.3600	4135718.4900	 9.5590
679204.3500	4135718.5000	 9.5590
679204.3300	4135718.5100	 9.5590
679204.3200	4135718.5200	 9.5590
679204.3000	4135718.5300	 9.5590
679204.2900	4135718.5400	 9.5590
679204.2700	4135718.5500	 9.5590
679204.2500	4135718.5500	 9.5890
679204.2300	4135718.5500	 9.5890
679204.2100	4135718.5500	 9.5890
679204.1900	4135718.5500	 9.5890
679204.1700	4135718.5600	 9.5890
679204.1500	4135718.5600	 9.5890
679204.1300	4135718.5600	 9.5890
679204.1200	4135718.5700	 9.5890
679204.1000	4135718.5700	 9.5890
679204.0900	4135718.5800	 9.5890
679204.0700	4135718.5900	 9.6190
679204.0600	4135718.5900	 9.6190
679204.0400	4135718.6000	 9.6190
679204.0300	4135718.6000	 9.6190
679204.0100	4135718.6100	 9.6190
679204.0000	4135718.6200	 9.6190
679203.9800	4135718.6200	 9.6190
679203.9700	4135718.6300	 9.6190
679203.9600	4135718.6300	 9.6190
679203.9400	4135718.6400	 9.6190
679203.9300	4135718.6400	 9.6190
679203.9100	4135718.6500	 9.6190
679203.9000	4135718.6600	 9.6190
679203.8800	4135718.6600	 9.6190
679203.8700	4135718.6800	 9.6490
679203.8500	4135718.6900	 9.6490
679203.8400	4135718.7100	 9.6490
679203.8200	4135718.7300	 9.6490
679203.8100	4135718.7400	 9.6490
679203.7900	4135718.7600	 9.6490
679203.7700	4135718.7800	 9.6490
679203.7500	4135718.8100	 9.6490
679203.7400	4135718.8300	 9.6490
679203.7200	4135718.8500	 9.6490
679203.7000	4135718.8800	 9.6490
679203.6800	4135718.9000	 9.6490
679203.6600	4135718.9100	 9.6490
679203.6500	4135718.9200	 9.6490
679203.6300	4135718.9300	 9.6490
679203.6100	4135718.9300	 9.6790
679203.5900	4135718.9400	 9.6790
679203.5800	4135718.9500	 9.6790
679203.5600	4135718.9500	 9.6790
679203.5500	4135718.9600	 9.6790
679203.5300	4135718.9600	 9.6790
679203.5200	4135718.9700	 9.6790
679203.5000	4135718.9700	 9.6790
679203.4900	4135718.9800	 9.6790
679203.4700	4135718.9800	 9.6790
679203.4500	4135718.9900	 9.6790
679203.4400	4135718.9900	 9.6790
679203.4200	4135719.0000	 9.6790
679203.4000	4135719.0000	 9.6790
679203.3800	4135719.0100	 9.6790
679203.3700	4135719.0200	 9.6790
679203.3500	4135719.0200	 9.6990
679203.3300	4135719.0300	 9.7090
679203.3100	4135719.0300	 9.7090
679203.3000	4135719.0400	 9.7090
679203.2800	4135719.0400	 9.7090
679203.2600	4135719.0400	 9.7090
679203.2400	4135719.0500	 9.7090
679203.2300	4135719.0500	 9.7090
679203.2100	4135719.0500	 9.7090
679203.1900	4135719.0500	 9.7090
679203.1700	4135719.0500	 9.7290
679203.1600	4135719.0600	 9.7290
679203.1400	4135719.0600	 9.7290
679203.1300	4135719.0700	 9.7290
679203.1200	4135719.0800	 9.7290
679203.1000	4135719.0800	 9.7290
679203.0900	4135719.0900	 9.7290
679203.0700	4135719.0900	 9.7290
679203.0500	4135719.0900	 9.7290
679203.0300	4135719.0900	 9.7090
679203.0200	4135719.1000	 9.7090
679203.0000	4135719.1000	 9.7090
679202.9800	4135719.1000	 9.7090
679202.9600	4135719.1000	 9.7290
679202.9500	4135719.1100	 9.7090
679202.9300	4135719.1100	 9.6990
679202.8900	4135719.1100	 9.7590
679202.8800	4135719.1200	 9.7590
679202.8600	4135719.1100	 9.7590
679202.8400	4135719.1100	 9.7590
679202.8300	4135719.1000	 9.7590
679202.8100	4135719.1000	 9.7590
679202.7900	4135719.0900	 9.7590
679202.7700	4135719.0900	 9.7590
679202.7600	4135719.1000	 9.7590
679202.7400	4135719.1100	 9.7290
679202.7200	4135719.1200	 9.7290
679202.7000	4135719.1300	 9.7590
679202.6900	4135719.1400	 9.7590
679202.6700	4135719.1500	 9.7590
679202.6500	4135719.1500	 9.7590
679202.6300	4135719.1600	 9.7590
679202.6200	4135719.1700	 9.7590
679202.6000	4135719.1700	 9.7590
679202.5800	4135719.1800	 9.7590
679202.5600	4135719.1800	 9.7590
679202.5500	4135719.1800	 9.7590
679202.5300	4135719.1700	 9.7590
679202.5100	4135719.1700	 9.7590
679202.5000	4135719.1700	 9.7590
679202.4800	4135719.1600	 9.7590
679202.4600	4135719.1600	 9.7590
679202.4400	4135719.1600	 9.7590
679202.4200	4135719.1500	 9.7590
679202.4000	4135719.1500	 9.7590
679202.3800	4135719.1500	 9.7590
679202.3600	4135719.1500	 9.7590
679202.3400	4135719.1500	 9.7290
679202.3200	4135719.1600	 9.7590
679202.3100	4135719.1700	 9.7590
679202.2900	4135719.1800	 9.7290
679202.2700	4135719.1900	 9.7290
679202.2500	4135719.2000	 9.7590
679202.2400	4135719.2100	 9.7590
679202.2200	4135719.2100	 9.7590
679202.2000	4135719.2100	 9.7590
679202.1900	4135719.2100	 9.7890
679202.1700	4135719.2100	 9.7890
679202.1500	4135719.2100	 9.7890
679202.1300	4135719.2100	 9.7890
679202.1200	4135719.2000	 9.7890
679202.1100	4135719.2000	 9.7590
679202.1000	4135719.2000	 9.7890
679202.0900	4135719.2000	 9.8090
679202.0800	4135719.2000	 9.8090
679202.0700	4135719.2000	 9.8090
679202.0500	4135719.2100	 9.8090
679202.0400	4135719.2200	 9.8090
679202.0200	4135719.2300	 9.8090
679202.0100	4135719.2400	 9.8090
679201.9900	4135719.2500	 9.8090
679201.9800	4135719.2600	 9.8090
679201.9600	4135719.2600	 9.8090
679201.9500	4135719.2600	 9.8090
679201.9300	4135719.2600	 9.8090
679201.9200	4135719.2600	 9.8090
679201.9000	4135719.2600	 9.8090
679201.8900	4135719.2600	 9.8090
679201.8700	4135719.2600	 9.8090
679201.8600	4135719.2500	 9.8090
679201.8400	4135719.2500	 9.8090
679201.8300	4135719.2500	 9.8090
679201.8200	4135719.2500	 9.8090
679201.8000	4135719.2500	 9.8090
679201.7800	4135719.2500	 9.8090
679201.7700	4135719.2400	 9.8090
679201.7500	4135719.2400	 9.8090
679201.7300	4135719.2300	 9.8090
679201.7100	4135719.2300	 9.8090
679201.7000	4135719.2300	 9.8090
679201.6800	4135719.2300	 9.8090
679201.6500	4135719.2300	 9.8090
679201.6300	4135719.2300	 9.8090
679201.6100	4135719.2400	 9.7890
679201.5900	4135719.2400	 9.8090
679201.5700	4135719.2400	 9.8090
679201.5600	4135719.2500	 9.8190
679201.5400	4135719.2600	 9.8190
679201.5300	4135719.2600	 9.8190
679201.5200	4135719.2700	 9.8190
679201.5000	4135719.2800	 9.8190
679201.4900	4135719.2800	 9.8190
679201.4700	4135719.2800	 9.8190
679201.4500	4135719.2800	 9.8190
679201.4300	4135719.2800	 9.8190
679201.4200	4135719.2800	 9.8190
679201.4000	4135719.2800	 9.8090
679201.3800	4135719.2800	 9.8190
679201.3600	4135719.2800	 9.8090
679201.3400	4135719.2800	 9.8190
679201.3200	4135719.2900	 9.8390
679201.3000	4135719.2900	 9.8390
679201.2800	4135719.2900	 9.8390
679201.2600	4135719.3000	 9.8390
679201.2400	4135719.2900	 9.8390
679201.2300	4135719.2900	 9.8390
679201.2100	4135719.2800	 9.8390
679201.1900	4135719.2800	 9.8190
679201.1800	4135719.2700	 9.8190
679201.1600	4135719.2700	 9.8190
679201.1400	4135719.2700	 9.8390
679201.1200	4135719.2800	 9.8390
679201.1000	4135719.2800	 9.8390
679201.0800	4135719.2800	 9.8090
679201.0600	4135719.2900	 9.8390
679201.0400	4135719.2900	 9.8190
679201.0200	4135719.3000	 9.8390
679201.0000	4135719.3000	 9.8190
679200.9900	4135719.3100	 9.8190
679200.9700	4135719.3200	 9.8190
679200.9500	4135719.3200	 9.8190
679200.9300	4135719.3300	 9.8390
679200.9200	4135719.3300	 9.8390
679200.9000	4135719.3300	 9.8390
679200.8800	4135719.3300	 9.8390
679200.8700	4135719.3200	 9.8390
679200.8500	4135719.3200	 9.8390
679200.8300	4135719.3200	 9.8390
679200.8100	4135719.3300	 9.8190
679200.8000	4135719.3400	 9.8190
679200.7800	4135719.3500	 9.8190
679200.7600	4135719.3600	 9.8190
679200.7400	4135719.3700	 9.8190
679200.7300	4135719.3800	 9.8190
679200.7100	4135719.3900	 9.8390
679200.6900	4135719.4000	 9.8390
679200.6700	4135719.4000	 9.8390
679200.6600	4135719.4100	 9.8390
679200.6400	4135719.4100	 9.8390
679200.6200	4135719.4200	 9.8390
679200.6000	4135719.4200	 9.8390
679200.5000	4135719.4300	 9.8090
679200.4800	4135719.4300	 9.8090
679200.4600	4135719.4300	 9.8090
679200.4400	4135719.4300	 9.7890
679200.4200	4135719.4300	 9.7890
679200.4000	4135719.4300	 9.7890
679200.3800	4135719.4300	 9.7890
679200.3600	4135719.4300	 9.7890
679200.3300	4135719.4400	 9.8090
679200.3100	4135719.4500	 9.8090
679200.2800	4135719.4500	 9.8190
679200.2500	4135719.4600	 9.8190
679200.2300	4135719.4600	 9.8190
679200.2100	4135719.4700	 9.8190
679200.2000	4135719.4700	 9.8190
679200.1800	4135719.4700	 9.8190
679200.1600	4135719.4700	 9.8190
679200.1400	4135719.4800	 9.8190
679200.1300	4135719.4800	 9.8190
679200.1100	4135719.4800	 9.8190
679200.0900	4135719.4900	 9.8190
679200.0800	4135719.4900	 9.8190
679200.0600	4135719.4900	 9.8090
679200.0400	4135719.4900	 9.8190
679200.0300	4135719.5000	 9.8190
679200.0100	4135719.5100	 9.8190
679200.0000	4135719.5200	 9.8390
679199.9800	4135719.5300	 9.8390
679199.9700	4135719.5400	 9.8390
679199.9600	4135719.5500	 9.8390
679199.9400	4135719.5600	 9.8190
679199.9200	4135719.5600	 9.8390
679199.9100	4135719.5700	 9.8390
679199.8900	4135719.5800	 9.8390
679199.8700	4135719.5900	 9.8390
679199.8500	4135719.6000	 9.8390
679199.8400	4135719.6100	 9.8390
679199.8200	4135719.6200	 9.8390
679199.8000	4135719.6200	 9.8390
679199.7900	4135719.6300	 9.8390
679199.7700	4135719.6300	 9.8390
679199.7500	4135719.6400	 9.8390
679199.7300	4135719.6500	 9.8390
679199.7200	4135719.6600	 9.8390
679199.7000	4135719.6600	 9.8190
679199.6800	4135719.6700	 9.8190
679199.6600	4135719.6800	 9.8190
679199.6500	4135719.6900	 9.8190
679199.6300	4135719.7000	 9.8190
679199.6100	4135719.7100	 9.8190
679199.5900	4135719.7300	 9.8190
679199.5700	4135719.7400	 9.8190
679199.5500	4135719.7500	 9.8190
679199.5300	4135719.7700	 9.8090
679199.5100	4135719.7800	 9.8190
679199.4900	4135719.7800	 9.8190
679199.4700	4135719.7900	 9.8090
679199.4500	4135719.7900	 9.8190
679199.4300	4135719.8000	 9.8190
679199.4100	4135719.8000	 9.8090
679199.3900	4135719.8100	 9.7890
679199.3700	4135719.8200	 9.8190
679199.3600	4135719.8300	 9.8190
679199.3400	4135719.8400	 9.8090
679199.3300	4135719.8500	 9.8190
679199.3100	4135719.8600	 9.8090
679199.3000	4135719.8700	 9.8090
679199.2800	4135719.8800	 9.8090
679199.2700	4135719.8900	 9.7890
679199.2500	4135719.9000	 9.8090
679199.2300	4135719.9200	 9.7890
679199.2100	4135719.9300	 9.8090
679199.1900	4135719.9400	 9.7890
679199.1800	4135719.9600	 9.7890
679199.1600	4135719.9900	 9.8090
679199.1400	4135720.0100	 9.8090
679199.1200	4135720.0300	 9.7890
679199.1100	4135720.0600	 9.8090
679199.0900	4135720.0800	 9.8090
679199.0700	4135720.1000	 9.8090
679199.0600	4135720.1200	 9.8090
679199.0400	4135720.1400	 9.8090
679199.0300	4135720.1600	 9.8190
679199.0100	4135720.1800	 9.8090
679199.0000	4135720.1900	 9.8090
679198.9800	4135720.2100	 9.7890
679198.9600	4135720.2300	 9.7890
679198.9400	4135720.2500	 9.8090
679198.9200	4135720.2700	 9.8190
679198.9000	4135720.2900	 9.8190
679198.8800	4135720.3100	 9.8190
679198.8600	4135720.3200	 9.8190
679198.8400	4135720.3300	 9.8090
679198.8200	4135720.3400	 9.8090
679198.8100	4135720.3500	 9.8090
679198.7900	4135720.3600	 9.7890
679198.7700	4135720.3700	 9.8090
679198.7600	4135720.3800	 9.8090
679198.7400	4135720.4000	 9.8090
679198.7300	4135720.4100	 9.8090
679198.7100	4135720.4200	 9.8090
679198.7000	4135720.4300	 9.8190
679198.6800	4135720.4400	 9.8190
679198.6600	4135720.4600	 9.8190
679198.6400	4135720.4800	 9.8190
679198.6100	4135720.5000	 9.8190
679198.5900	4135720.5200	 9.8190
679198.5700	4135720.5400	 9.8190
679198.5400	4135720.5600	 9.8090
679198.5200	4135720.5700	 9.8190
679198.5000	4135720.5900	 9.8190
679198.4800	4135720.6100	 9.8190
679198.4600	4135720.6300	 9.8190
679198.4400	4135720.6500	 9.8090
679198.4200	4135720.6700	 9.8190
679198.4000	4135720.6800	 9.8090
679198.3800	4135720.6900	 9.8090
679198.3500	4135720.7000	 9.8090
679198.3300	4135720.7100	 9.7890
679198.3100	4135720.7200	 9.7890
679198.2800	4135720.7300	 9.7890
679198.2600	4135720.7500	 9.7890
679198.2400	4135720.7700	 9.7890
679198.2200	4135720.7900	 9.7890
679198.2000	4135720.8100	 9.7890
679198.1800	4135720.8300	 9.7890
679198.1600	4135720.8500	 9.7890
679198.1500	4135720.8700	 9.7890
679198.1300	4135720.8900	 9.7890
679198.1200	4135720.9100	 9.7890
679198.1100	4135720.9300	 9.8090
679198.0900	4135720.9600	 9.8090
679198.0800	4135720.9800	 9.8090
679198.0600	4135721.0000	 9.8090
679198.0500	4135721.0100	 9.7890
679198.0300	4135721.0300	 9.7890
679198.0200	4135721.0500	 9.7890
679198.0000	4135721.0700	 9.7890
679197.9900	4135721.0900	 9.7890
679197.9700	4135721.1000	 9.7890
679197.9500	4135721.1100	 9.7890
679197.9300	4135721.1200	 9.7890
679197.9100	4135721.1300	 9.7890
679197.8900	4135721.1400	 9.7890
679197.8700	4135721.1500	 9.7890
679197.8500	4135721.1800	 9.7890
679197.8400	4135721.2000	 9.7590
679197.8200	4135721.2300	 9.7890
679197.8100	4135721.2600	 9.7590
679197.7900	4135721.2800	 9.7590
679197.7800	4135721.3100	 9.7890
679197.7600	4135721.3300	 9.7890
679197.7500	4135721.3500	 9.7890
679197.7300	4135721.3700	 9.7890
679197.7200	4135721.3900	 9.7890
679197.7000	4135721.4200	 9.7890
679197.6900	4135721.4400	 9.7590
679197.6700	4135721.4600	 9.7590
679197.6600	4135721.4800	 9.7590
679197.6400	4135721.5000	 9.7590
679197.6300	4135721.5200	 9.7590
679197.6100	4135721.5500	 9.7590
679197.6000	4135721.5700	 9.7590
679197.5800	4135721.5800	 9.7890
679197.5600	4135721.6000	 9.7590
679197.5500	4135721.6100	 9.7890
679197.5300	4135721.6200	 9.7890
679197.5100	4135721.6400	 9.7890
679197.4900	4135721.6500	 9.7590
679197.4800	4135721.6700	 9.7590
679197.4600	4135721.6900	 9.7590
679197.4500	4135721.7100	 9.7590
679197.4300	4135721.7200	 9.7590
679197.4200	4135721.7400	 9.7590
679197.4000	4135721.7600	 9.7590
679197.3900	4135721.7800	 9.7590
679197.3800	4135721.8000	 9.7890
679197.3700	4135721.8300	 9.7890
679197.3500	4135721.8500	 9.7890
679197.3400	4135721.8700	 9.7590
679197.3300	4135721.8900	 9.7590
679197.3100	4135721.9100	 9.7590
679197.2900	4135721.9300	 9.7590
679197.2800	4135721.9600	 9.7890
679197.2200	4135722.0200	 9.7790
679197.2100	4135722.0400	 9.7790
679197.1900	4135722.0600	 9.7790
679197.1800	4135722.0700	 9.7790
679197.1600	4135722.0900	 9.7790
679197.1500	4135722.1100	 9.7790
679197.1300	4135722.1300	 9.7790
679197.1100	4135722.1300	 9.7790
679197.1000	4135722.1400	 9.7790
679197.0800	4135722.1400	 9.7790
679197.0600	4135722.1400	 9.7790
679197.0400	4135722.1500	 9.7790
679197.0300	4135722.1500	 9.7790
679197.0000	4135722.1700	 9.7790
679196.9800	4135722.1900	 9.7790
679196.9600	4135722.2100	 9.7790
679196.9400	4135722.2200	 9.7790
679196.9200	4135722.2400	 9.7490
679196.9000	4135722.2600	 9.7290
679196.8900	4135722.2800	 9.7490
679196.8700	4135722.3000	 9.7490
679196.8600	4135722.3200	 9.7490
679196.8400	4135722.3300	 9.7490
679196.8300	4135722.3500	 9.7490
679196.8100	4135722.3700	 9.7790
679196.8000	4135722.3900	 9.7790
679196.7800	4135722.4000	 9.7790
679196.7700	4135722.4200	 9.7790
679196.7500	4135722.4300	 9.8090
679196.7400	4135722.4500	 9.7790
679196.7200	4135722.4600	 9.8090
679196.7100	4135722.4800	 9.8090
679196.6900	4135722.5000	 9.8090
679196.6800	4135722.5200	 9.7790
679196.6600	4135722.5400	 9.8090
679196.6500	4135722.5500	 9.7790
679196.6300	4135722.5700	 9.7790
679196.6200	4135722.5900	 9.8090
679196.6000	4135722.6000	 9.7790
679196.5800	4135722.6200	 9.8090
679196.5600	4135722.6300	 9.8090
679196.5400	4135722.6500	 9.8090
679196.5300	4135722.6600	 9.7790
679196.5100	4135722.6800	 9.7790
679196.5000	4135722.7000	 9.7790
679196.4800	4135722.7300	 9.7790
679196.4700	4135722.7500	 9.7490
679196.4500	4135722.7700	 9.7790
679196.4400	4135722.7900	 9.7790
679196.4200	4135722.8100	 9.7790
679196.4100	4135722.8400	 9.7790
679196.3900	4135722.8600	 9.7790
679196.3800	4135722.8800	 9.7790
679196.3600	4135722.9000	 9.7490
679196.3400	4135722.9200	 9.7490
